Churn,Account Length,Messages,Day Mins,Eve Mins,Night Mins,Intern. Min,CallCenter enquiry,Call Plan,Message Plan
1,75,0,305.1,188,235.4,8.5,0,0,0
0,84,38,193,153.6,260.4,7.4,2,0,1
0,113,0,72.5,204,117.9,6.6,1,0,0
0,181,40,105.2,341.3,165.7,6.3,2,0,1
0,51,0,180.5,134.7,170.7,10,2,0,0
0,102,29,214.7,314.3,280.2,14.3,0,0,1
0,107,0,86.8,108.1,204.3,13.2,1,0,0
1,88,0,131.5,174.8,184.2,7.9,5,0,0
0,82,0,135.4,237.1,118.3,17.5,0,0,0
0,204,0,174.3,254.1,176.4,5.9,6,0,0
0,130,0,203.9,191.8,132.5,12.1,3,0,0
0,174,0,235.5,142.3,316.7,12.5,0,0,0
0,129,0,157,256.9,185.5,12.1,2,0,0
0,190,0,111.9,223,243.2,10,3,1,0
0,54,0,236.3,152.8,160.3,11.2,3,1,0
0,78,0,163.6,283.4,262.1,8.6,0,0,0
0,100,29,213.6,175.9,207.2,8.9,1,0,1
0,70,30,143.4,170,127.9,9.4,3,0,1
0,111,0,78.3,198.2,248.5,12.1,1,0,0
0,117,0,97.1,228,240,10.6,1,0,0
0,68,0,94.1,147.6,213.5,10.1,0,0,0
1,27,0,226.3,274.3,242.7,8.2,2,0,0
0,91,0,133.8,158.8,189.6,10.5,1,0,0
0,181,27,190.3,249,215.7,10.6,1,0,1
0,118,36,294.9,165.7,189.2,9.8,3,0,1
0,112,0,185.4,191.4,144,10,2,0,0
0,93,0,179.5,191.9,165.5,12,0,0,0
0,102,0,158,207.9,190.4,10.1,0,0,0
0,93,0,173,190.4,290,10.4,0,0,0
0,107,32,134.2,211.9,167.6,8.2,1,0,1
0,100,32,125.2,230.9,192,12.6,3,0,1
0,115,0,195.9,227,313.2,13.2,2,0,0
0,63,13,214.2,181.2,174,10.3,0,0,1
0,57,0,221.1,236.7,252.3,9.5,0,0,0
0,119,26,132,173.3,203.5,11.6,1,0,1
0,73,0,157.6,198.3,364.9,9.1,1,0,0
0,98,30,110.3,182.4,183.8,11,2,0,1
0,139,0,161.5,192.9,168.3,11.2,0,1,0
0,31,28,171.8,240.7,245.5,10.6,1,0,1
0,129,32,211,155.1,234.8,11.4,1,0,1
1,115,0,139.3,192.3,151,9.3,7,0,0
1,108,0,291.6,221.1,229.2,14,2,0,0
0,139,0,139,132.9,272,12.1,0,0,0
0,102,0,234.8,199.2,163.2,10,4,0,0
0,149,0,187.6,201.4,264.2,8.8,1,0,0
0,113,0,159.8,210.1,175.1,13.1,2,0,0
0,131,33,177.1,194,253.4,5.2,1,0,1
0,83,0,117.9,160.4,235.3,11.4,0,0,0
0,96,21,247.6,256.3,158.6,10.8,2,0,1
0,98,0,169.9,138.3,142.6,8.5,1,0,0
0,3,0,185,203.7,170.5,14.1,3,0,0
0,77,17,204.9,201,219.7,11.3,0,0,1
0,75,24,225.5,182,270.9,9.4,3,0,1
1,40,0,169.7,141.4,253,10.5,4,0,0
0,108,0,239.3,223.4,251.4,10.6,0,0,0
1,100,0,113.3,197.9,284.5,11.7,4,0,0
0,16,0,161.9,230.1,148.8,10.2,3,0,0
0,115,16,133.3,185.7,161.5,5.6,2,0,1
0,108,25,170.7,109.9,165.7,8.7,3,0,1
0,107,0,189.7,156.1,244,8.3,5,0,0
1,161,0,322.3,230.4,241.5,7.8,2,0,0
0,147,0,124.4,320.9,157.2,10.4,2,0,0
0,107,0,146.9,114.3,114.5,11.4,3,0,0
0,120,0,192.6,206.4,283.2,10.8,1,0,0
0,107,36,96.3,179.6,166.3,10.3,1,0,1
0,58,0,131.9,167.6,205.9,14.7,3,0,0
0,91,0,147.2,175.2,136.3,13.3,2,0,0
0,13,0,143.1,239.6,221.7,7.1,2,0,0
0,104,0,280.4,179.4,150.6,15.2,5,0,0
0,93,31,237.2,213.1,192.7,10.7,1,0,1
0,95,0,184.2,181.6,143.4,12.8,2,0,0
0,104,0,109.1,187.1,216.6,10,3,0,0
1,35,0,138.1,158.2,215.7,10.3,5,0,0
0,62,0,186.8,207.6,195,8.8,3,0,0
0,143,0,155.4,290.9,228.4,13.9,1,0,0
0,62,0,245.3,122.9,228.4,8.5,4,0,0
1,60,0,205.9,277.4,202,11,0,1,0
0,41,0,207.2,214.1,193,11.9,1,0,0
0,34,14,151.5,248.7,199.8,10.7,2,0,1
1,56,0,221.9,278.2,288.1,7.1,0,0,0
0,183,0,190,246.6,304.2,9.5,1,0,0
0,94,0,220.8,156.2,187.9,10.5,2,0,0
0,73,47,173.7,204,174.6,6.3,2,0,1
0,123,0,114.8,150,268.6,9.6,2,0,0
0,64,0,113.8,192.3,214.9,10.4,3,0,0
1,127,0,143.2,179.5,171.8,6.2,4,1,0
0,33,0,184.4,203.8,237.4,9.3,3,0,0
0,27,0,227.4,248,61.4,7.8,1,0,0
0,123,0,224,210.7,231.9,2.1,0,0,0
0,148,0,216.2,185.7,300,10,2,0,0
0,81,0,129.9,230.1,140.5,13.3,0,0,0
0,122,30,230.1,287.6,177.1,6.9,2,0,1
0,52,0,204.4,273.2,179.6,11,1,0,0
0,91,44,216.6,173.1,242.1,9.1,1,0,1
1,54,0,247.5,225.4,244.3,10.2,2,0,0
0,152,0,228.1,136.4,197.3,9,1,0,0
1,201,0,225.9,299.1,251.3,11.2,1,0,0
1,78,0,103.5,117.9,201,12,4,0,0
0,67,0,115.5,252.2,208.9,7.5,0,0,0
0,100,0,218.8,148.3,277.8,9.7,1,0,0
0,41,0,223.8,244.8,223.8,12.3,3,0,0
0,133,0,143.8,184,275.5,12.9,3,0,0
0,36,43,29.9,129.1,325.9,8.6,2,0,1
0,51,28,276.7,203.7,246.2,8.3,0,0,1
0,122,0,141.4,146.4,123,8.1,0,0,0
0,84,41,153.9,140.7,217.7,12.8,1,0,1
0,91,0,190.5,205.5,130.7,13.8,0,0,0
0,110,0,192.6,178.9,214.6,9.4,1,0,0
0,91,0,151.8,103.6,156.3,12.2,1,1,0
0,121,0,215.6,192.9,144,10.1,5,0,0
0,109,0,180,229,139.4,7.8,3,0,0
0,95,0,157.3,197.5,128.2,8.4,2,0,0
0,72,0,196.5,158.6,269.3,6.8,0,0,0
0,73,0,240.3,162.5,231.9,11.9,0,0,0
0,108,0,193.3,154.7,174.8,9.4,3,0,0
0,58,39,211.9,274.4,210.5,5.4,1,0,1
0,148,0,218.7,155.6,277.4,8.2,1,1,0
1,76,0,246.8,206.3,208.4,13.2,0,1,0
1,103,0,174.7,148,168.2,15.8,6,0,0
1,87,0,240,134.1,189.1,9.3,0,0,0
0,35,37,181.2,177.6,228,5,2,0,1
0,88,0,113.7,165.1,141.5,10.8,1,0,0
0,67,41,174.7,160.6,155.3,13.4,0,0,1
0,77,29,211.1,223.5,148.4,9.7,2,0,1
0,124,0,169.3,178.6,242.3,12.2,1,0,0
0,30,0,247.4,175.9,287.4,11.3,0,0,0
0,53,32,131.2,227.4,178.9,12.8,2,0,1
0,152,0,161.4,163.6,153.2,11.8,1,0,0
0,100,0,107.2,86.8,156.2,9.7,1,1,0
0,59,32,211.9,202.9,213.5,8.8,1,0,1
0,143,0,160.4,285.9,182.5,6.9,3,0,0
0,142,40,230.7,256.8,263.9,6.4,1,0,1
0,105,0,232.6,253.4,154,10.5,1,0,0
1,111,0,294.7,294.6,260.1,10.8,1,0,0
0,143,0,133.4,223.9,180.4,10.2,1,0,0
0,93,22,306.2,189.7,240.3,11.7,0,0,1
0,79,0,236.8,186.4,126.9,10.4,2,0,0
1,68,24,125.7,275.9,214.5,14.2,3,1,1
0,93,0,168.4,276,196.2,11.4,1,1,0
0,103,0,70.9,134.5,168.8,12,2,0,0
0,144,38,105,121.8,221.5,3.7,0,0,1
0,93,0,152.1,215.5,262.4,12,1,0,0
0,149,0,180.9,194.9,197.8,8.8,3,1,0
0,23,31,156.6,161.5,294.6,9.4,1,0,1
0,221,24,180.5,224.1,205.7,2.4,0,0,1
0,164,30,238.8,230,206.3,13.2,1,0,1
0,104,18,182.1,213.6,193,13.4,2,0,1
0,150,35,139.6,332.8,213.8,8.8,2,0,1
0,184,12,200.3,253.6,149.3,10.2,0,0,1
0,88,0,153.5,251.7,182.2,8.5,1,0,0
0,61,29,128.2,171.7,250.9,11.7,3,1,1
0,110,0,159.5,202.3,256,16.7,2,0,0
1,115,0,226.4,276.8,213.4,12.3,3,0,0
0,33,0,251.9,194.6,211.2,8.4,2,0,0
1,100,0,264.5,194,262.7,7.5,2,0,0
0,209,0,153.7,188.6,200.8,10.7,0,0,0
0,27,0,232.1,210.8,165.4,15,5,0,0
0,117,0,201.9,212.3,176.9,7.8,1,0,0
0,87,0,186.9,182.6,143.1,4.2,1,0,0
0,129,27,196.6,180.6,245,6.6,1,0,1
0,142,0,232.1,168.2,197.3,9.9,1,0,0
0,112,0,166,74.6,247.9,6.3,0,0,0
0,75,28,200.6,164.1,169.6,2.5,1,0,1
0,97,25,141,212,175.2,4.9,3,0,1
0,121,34,245,216.9,112.4,7.5,0,0,1
0,142,0,140.8,228.6,152.9,10.9,1,1,0
1,121,0,255.1,266.9,197.7,8.8,3,0,0
0,87,33,125,235.3,215.3,10.2,2,0,1
0,34,0,180.6,280.4,292.4,5,1,0,0
1,177,0,248.7,172.3,191.9,11.3,1,1,0
0,58,30,178.1,236.7,264,8.4,0,0,1
1,113,0,122.2,131.7,169.5,10.3,5,1,0
0,101,0,231.3,224.7,214.6,7.2,1,0,0
0,89,0,111.2,122.1,180.8,12.6,3,0,0
1,77,44,103.2,236.3,203.5,11.9,0,1,1
1,146,0,138.4,158.9,47.4,3.9,4,0,0
0,93,0,146.3,216.6,233,11.5,0,0,0
0,160,0,206.3,241.1,227.8,11.7,0,0,0
0,55,0,132,279.6,180,13.5,0,0,0
0,88,0,274.6,161.1,194.4,9.2,2,0,0
0,63,0,185.3,225.3,194.3,11.7,0,0,0
0,127,24,154.8,177.2,207.6,9,1,0,1
0,57,30,179.2,283.2,228.1,14.7,1,0,1
1,138,0,286.2,187.2,146.2,11,2,1,0
0,115,0,268,153.6,232.3,17,3,0,0
0,171,0,137.5,198.1,292.7,13.3,2,0,0
0,148,0,243,191.8,117.8,13.4,2,0,0
0,127,0,134.9,221.5,113.8,15,1,0,0
0,61,0,234.2,216.7,130.6,13.9,1,0,0
0,131,0,175.1,171.9,131.1,7.3,1,0,0
0,88,0,142.2,262.4,139.2,10.1,1,0,0
0,130,0,132.4,200.3,202.5,6,2,0,0
0,89,24,97.8,207.2,214.5,5.9,0,0,1
1,82,0,266.9,229.7,251.7,11,3,0,0
0,138,33,155.2,268.3,186.4,9.7,3,0,1
0,115,0,200.2,244.9,190.9,8.8,1,0,0
1,84,0,289.1,233.8,223.5,12.7,2,0,0
0,117,0,198.4,249.5,162.8,10.5,1,1,0
0,60,0,180.3,208,181.2,12.8,2,0,0
0,62,0,86.3,238.7,238.4,12.5,2,0,0
1,133,0,295,223.6,229.4,12.9,2,0,0
0,131,0,240.9,167.4,322.2,14.7,3,0,0
0,65,0,207.7,217.5,125.6,8,1,0,0
0,120,27,128.5,163.7,242.9,0,1,0,1
0,142,22,224.4,146,241.4,8.8,1,0,1
0,134,0,164.9,126.5,238.5,10,2,0,0
0,87,0,238,164.5,282.5,10.6,2,0,0
0,139,43,231,222.3,148,8.3,2,0,1
1,76,0,107.3,238.2,271.8,10,4,0,0
0,100,0,185,182.5,274.9,5.1,1,0,0
0,99,31,244.1,203.4,234,7.7,3,0,1
0,99,0,238.4,246.5,198.4,12.4,3,0,0
0,48,27,141.1,224.7,174.3,13.2,1,0,1
0,57,0,158.1,115.2,182.4,11.8,0,0,0
0,106,30,220.1,222.2,158.4,13.1,0,0,1
1,170,42,199.5,135,184.6,10.9,4,0,1
0,78,0,109.5,286.1,247.6,4.9,1,0,0
0,39,0,187.2,114.7,104.7,13.2,1,0,0
0,127,0,107.9,187,218.5,0,0,0,0
1,119,22,172.1,223.6,150,13.9,1,1,1
0,114,0,203.8,87.8,166.2,11.7,1,0,0
0,95,0,160,215.3,188.9,9.1,0,0,0
0,116,0,51.1,208.6,198,12.3,1,0,0
0,110,0,227.7,170,128.7,11.7,1,0,0
0,74,0,203.8,205.1,154.9,9,1,0,0
0,148,33,241.7,165.8,160.6,11.3,1,0,1
0,83,0,78.1,239.3,144.4,12.3,1,0,0
0,73,0,187.8,149.2,201.4,11,2,0,0
0,111,21,127.1,228.3,166.7,7.1,1,0,1
1,84,0,280,202.2,156.8,10.4,0,0,0
0,75,0,153.2,210.8,153.5,7.8,1,1,0
0,114,26,137.1,155.7,247.6,11.5,2,0,1
1,71,0,186.1,198.6,206.5,13.8,4,1,0
0,58,22,224.1,238.8,174.2,11.5,2,0,1
0,106,29,83.6,203.9,229.5,8.1,1,0,1
0,172,0,203.9,234,160.7,17.8,4,0,0
0,45,0,211.3,165.7,265.9,13.3,1,0,0
0,100,0,219.4,225.7,255.3,12,4,1,0
0,94,0,190.4,92,224.8,13.6,2,0,0
0,128,0,147.7,283.3,188.3,6.9,2,0,0
0,181,0,229.9,144.4,262.4,14.2,2,0,0
0,127,0,102.8,143.7,191.4,10,1,0,0
0,89,0,178.7,233.7,131.9,9.1,1,0,0
0,149,18,148.5,114.5,178.3,6.5,0,0,1
0,103,29,164.1,219.1,220.3,12.3,0,0,1
0,163,0,197.2,188.5,211.1,7.8,1,1,0
0,52,0,124.9,300.5,192.5,11.6,2,0,0
0,89,0,115.4,209.9,280.9,15.9,3,0,0
1,122,0,140,196.4,120.1,9.7,4,1,0
0,60,0,193.9,85,210.1,13.2,3,0,0
1,62,0,321.1,265.5,180.5,11.5,4,0,0
1,117,0,118.4,249.3,227,13.6,5,0,0
0,159,0,169.8,197.7,193.7,11.6,1,0,0
0,78,0,193.4,116.9,243.3,9.3,2,0,0
0,96,0,106.6,284.8,178.9,14.9,1,0,0
0,79,0,134.7,189.7,221.4,11.8,2,0,0
0,192,36,156.2,215.5,279.1,9.9,2,0,1
0,68,0,231.1,153.4,191.3,9.6,3,0,0
0,28,0,180.8,288.8,191.9,14.1,2,0,0
0,184,0,213.8,159.6,139.2,5,2,1,0
0,74,25,234.4,265.9,241.4,13.7,0,0,1
